vtkOriginalIndices,Heat[W/m^3],Points:0,Points:1,Points:2,__vtkIsSelected__
7800,1085.48,0.111,0.051155,0.10598,0
7801,112877,0.111,0.115927,0.0927248,0
7802,15352.3,0.111,0.126543,0.0926354,0
7803,15479.6,0.111,0.126659,0.0931749,0
7804,3006.22,0.111,0.0902408,0.0565629,0
7805,1171.84,0.111,0.146048,0.062104,0
7806,24219.5,0.111,0.0981267,0.0777821,0
7807,246963,0.111,0.0905024,0.108608,0
7808,25678.1,0.111,0.12412,0.0954839,0
7809,597.239,0.111,0.016009,0.0210789,0
7810,108.981,0.111,0.139404,0.156131,0
7811,161.321,0.111,0.138361,0.151659,0
7812,64.1474,0.111,0.0792092,0.169001,0
7813,20707.4,0.111,0.0760093,0.0907863,0
7814,46441.9,0.111,0.0808606,0.0907154,0
7815,60921.7,0.111,0.0827524,0.0900641,0
7816,7.38395,0.111,0.125215,0.2,0
7817,6.30218,0.111,0.121276,0.2,0
7818,2678.54,0.111,0.0754222,0.127123,0
7819,2625.14,0.111,0.0761463,0.0602131,0
7820,2742,0.111,0.0754196,0.0618733,0
7821,35195.2,0.111,0.0966359,0.080189,0
7822,537.84,0.111,0.2,0.0376486,0
7823,233903,0.111,0.0847418,0.104099,0
7824,198232,0.111,0.0837219,0.103494,0
7825,242.604,0.111,0.0669375,0.148775,0
7826,2267.91,0.111,0.141714,0.0833469,0
7827,278.291,0.111,0.129432,0.149053,0
7828,49011.4,0.111,0.0894952,0.11483,0
7829,10.4813,0.111,0.0147067,0.158676,0
7830,694.486,0.111,0.0417313,0.0906619,0
7831,955.871,0.111,0.0463809,0.0920778,0
7832,949.818,0.111,0.144169,0.0436168,0
7833,849.167,0.111,0.148745,0.0412896,0
7834,38.1177,0.111,0.0123027,0.133698,0
7835,650.005,0.111,0.162382,0.010753,0
7836,647.507,0.111,0.16146,0.00459888,0
7837,656.068,0.111,0.0427459,0.098091,0
7838,6.42898,0.111,0.171645,0.2,0
7839,7.12163,0.111,0.0136114,0.165995,0
7840,9.55058,0.111,0.0174067,0.163076,0
7841,2228.7,0.111,0.0578,0.0876004,0
7842,44905.4,0.111,0.12065,0.0928719,0
7843,9.58966,0.111,0.158078,0.2,0
7844,54562.7,0.111,0.0849832,0.0873381,0
7845,864.953,0.111,0.0676202,0.0255433,0
7846,932.921,0.111,0.0667815,0.0317714,0
7847,827.301,0.111,0.130847,0.0222546,0
7848,37.9543,0.111,0.0915208,0.175603,0
7849,27.7974,0.111,0.0929017,0.178878,0
7850,1058.33,0.111,0.143662,0.050967,0
7851,1104.05,0.111,0.141277,0.0498097,0
7852,1349.68,0.111,0.148941,0.0904577,0
7853,648.845,0.111,0.0344632,0.0204506,0
7854,654.252,0.111,0.0352617,0.0220397,0
7855,73395.2,0.111,0.109047,0.113376,0
7856,2172.61,0.111,0.110369,0.0504334,0
7857,2516.01,0.111,0.109431,0.0532726,0
7858,360.874,0.111,0.0642073,0.142064,0
7859,6.36802,0.111,0.0118195,0.166873,0
7860,5554.16,0.111,0.0665482,0.0894434,0
7861,5519.69,0.111,0.0669216,0.0876837,0
7862,5937.69,0.111,0.13062,0.0834127,0
7863,253.217,0.111,0.0127932,0.0897158,0
7864,270861,0.111,0.0877149,0.10692,0
7865,279750,0.111,0.0874049,0.1066,0
7866,111.068,0.111,0.191826,0.109764,0
7867,227.671,0.111,0.100051,0.157494,0
7868,1765.43,0.111,0.0556979,0.100081,0
7869,34741.6,0.111,0.123243,0.096013,0
7870,39.1363,0.111,0.0323698,0.150601,0
7871,23.8957,0.111,0.029366,0.156653,0
7872,642.75,0.111,0.16506,0.00458544,0
7873,57787,0.111,0.117544,0.108857,0
7874,1710.89,0.111,0.0708612,0.128692,0
7875,1160.81,0.111,0.0690201,0.131154,0
7876,46.764,0.111,0.160123,0.154276,0
7877,48.5921,0.111,0.157679,0.155594,0
7878,96160.6,0.111,0.114749,0.108994,0
7879,10.6184,0.111,0.138484,0.2,0
7880,434.499,0.111,0.2,0.0585951,0
7881,1468.18,0.111,0.0819461,0.0428689,0
7882,1444.47,0.111,0.0827722,0.0421574,0
7883,3153.24,0.111,0.103733,0.056391,0
7884,764.776,0.111,0.156581,0.0920371,0
7885,773.118,0.111,0.156435,0.0917856,0
7886,790.24,0.111,0.156152,0.0919529,0
7887,1175.29,0.111,0.145958,0.0621402,0
7888,806.678,0.111,0.142442,0.0276248,0
7889,2246.7,0.111,0.0918014,0.0507207,0
7890,9.67431,0.111,0.186594,0.159521,0
7891,9.6387,0.111,0.18654,0.159637,0
7892,637.675,0.111,0.0313776,0,0
7893,261.697,0.111,0.00286522,0.0848739,0
7894,247.186,0.111,0.0070374,0.0878471,0
7895,1788.98,0.111,0.0880818,0.0462213,0
7896,1725.78,0.111,0.0864771,0.0458612,0
7897,40035.5,0.111,0.081711,0.0885361,0
7898,1088.35,0.111,0.118229,0.0317968,0
7899,2664.79,0.111,0.123881,0.0611733,0
7900,17230.3,0.111,0.118545,0.0818985,0
7901,238023,0.111,0.115896,0.0969811,0
7902,5927.25,0.111,0.118848,0.123772,0
7903,6178.59,0.111,0.118661,0.123439,0
7904,607.152,0.111,0.18594,0.0142544,0
7905,5.2651,0.111,0.102497,0.191642,0
7906,5.30999,0.111,0.101174,0.191441,0
7907,6490.07,0.111,0.12687,0.0796609,0
7908,18646.4,0.111,0.0858686,0.0794469,0
7909,5315.79,0.111,0.109273,0.128624,0
7910,7427.39,0.111,0.0801593,0.0734993,0
7911,25.6326,0.111,0.180599,0.146059,0
7912,128.643,0.111,0.0521899,0.147745,0
7913,128.757,0.111,0.0544405,0.149739,0
7914,235.365,0.111,0.2,0.0881648,0
7915,4621.75,0.111,0.0736852,0.0728576,0
7916,62815.9,0.111,0.103844,0.0836765,0
7917,911.976,0.111,0.0857287,0.0218132,0
7918,931.742,0.111,0.0895339,0.0221706,0
7919,4450.89,0.111,0.077785,0.0685694,0
7920,3049.57,0.111,0.0766595,0.063065,0
7921,3248.78,0.111,0.0828632,0.0607427,0
7922,6923.96,0.111,0.0868605,0.124927,0
7923,13615.7,0.111,0.0882782,0.0755205,0
7924,221.428,0.111,0,0.090652,0
7925,464.807,0.111,0.162141,0.100878,0
7926,807.008,0.111,0.0903266,0.0147826,0
7927,1509.64,0.111,0.14116,0.0648611,0
7928,1184.11,0.111,0.145855,0.062253,0
7929,25.9363,0.111,0.153207,0.170494,0
7930,17.8813,0.111,0.159695,0.173679,0
7931,2084.9,0.111,0.0861658,0.0507249,0
7932,2034.17,0.111,0.0895242,0.0490731,0
7933,7772.9,0.111,0.0683948,0.103661,0
7934,550.901,0.111,0.0333645,0.0784927,0
7935,1635.59,0.111,0.142244,0.0704688,0
7936,113437,0.111,0.0828311,0.0941864,0
7937,845.324,0.111,0.149535,0.0421743,0
7938,1128,0.111,0.0945977,0.142103,0
7939,1075.45,0.111,0.0764522,0.0334792,0
7940,490.434,0.111,0.00607902,0.0489366,0
7941,816.255,0.111,0.0506483,0.0383862,0
7942,252731,0.111,0.113835,0.105727,0
7943,232909,0.111,0.0836122,0.100871,0
7944,324.062,0.111,0.158847,0.118606,0
7945,347.288,0.111,0.0860038,0.152137,0
7946,350.637,0.111,0.0879554,0.152386,0
7947,944.201,0.111,0.0948705,0.0222413,0
7948,962.909,0.111,0.0945479,0.0233889,0
7949,966.513,0.111,0.0948371,0.0235819,0
7950,60349.7,0.111,0.0978237,0.115588,0
7951,9288.61,0.111,0.0854827,0.122724,0
7952,2761.15,0.111,0.0941563,0.134292,0
7953,803.03,0.111,0.143423,0.0283382,0
7954,129.786,0.111,0.0502181,0.1462,0
7955,201.823,0.111,0,0.0935932,0
7956,695.584,0.111,0.0467651,0.0193313,0
7957,32875.1,0.111,0.119362,0.0879659,0
7958,990.861,0.111,0.0612967,0.04036,0
7959,53.6852,0.111,0.0624503,0.167065,0
7960,36.0455,0.111,0.134179,0.173681,0
7961,37.8117,0.111,0.137148,0.171795,0
7962,119960,0.111,0.10667,0.087349,0
7963,127.958,0.111,0.00800919,0.10625,0
7964,126.908,0.111,0.00774031,0.106317,0
7965,8984.13,0.111,0.0919565,0.125358,0
7966,30.0781,0.111,0.162824,0.159694,0
7967,9.75285,0.111,0.186459,0.159528,0
7968,9.86764,0.111,0.186489,0.159343,0
7969,229.61,0.111,0.0787129,0.154665,0
7970,1009.2,0.111,0.0808873,0.0282309,0
7971,17.6576,0.111,0.11705,0.183788,0
7972,622.63,0.111,0.0058138,0,0
7973,571.865,0.111,0.0732244,0.141831,0
7974,17.1818,0.111,0.181488,0.15255,0
7975,2900.21,0.111,0.0602839,0.100315,0
7976,4673.71,0.111,0.0722906,0.0746355,0
7977,137975,0.111,0.0970414,0.0875804,0
7978,867.207,0.111,0.129567,0.0246056,0
7979,32.9111,0.111,0.0906337,0.177293,0
7980,49462.7,0.111,0.121757,0.0984515,0
7981,831.275,0.111,0.0521611,0.0376663,0
7982,132.162,0.111,0.0728053,0.158897,0
7983,759.452,0.111,0.0928472,0.145497,0
7984,53.9469,0.111,0.045599,0.156868,0
7985,84543,0.111,0.119742,0.0991349,0
7986,983.591,0.111,0.146357,0.0503813,0
7987,4.57572,0.111,0.0840392,0.2,0
7988,3.87122,0.111,0.0867932,0.2,0
7989,99475.4,0.111,0.0953611,0.113152,0
7990,91.1496,0.111,0.0550415,0.154949,0
7991,9328.01,0.111,0.115216,0.122424,0
7992,394.52,0.111,0.0665721,0.142883,0
7993,966.825,0.111,0.0880488,0.142243,0
7994,794.25,0.111,0.0947177,0.0124075,0
7995,4743.11,0.111,0.120235,0.0685467,0
7996,38614,0.111,0.078031,0.0944212,0
7997,716.67,0.111,0.0799858,0.00708103,0
7998,2718.65,0.111,0.0598714,0.1011,0
7999,678.724,0.111,0.120991,0,0
8000,8242.82,0.111,0.100809,0.068635,0
8001,8420.5,0.111,0.100217,0.0689129,0
8002,41001.3,0.111,0.108821,0.116075,0
8003,1074.23,0.111,0.118419,0.0312988,0
8004,65.079,0.111,0.0816006,0.169426,0
8005,21956,0.111,0.115668,0.08188,0
8006,236.349,0.111,0.118973,0.154762,0
8007,471.372,0.111,0.0480049,0.121148,0
8008,482.149,0.111,0.0481465,0.12079,0
8009,473.116,0.111,0.0476879,0.120445,0
8010,224.209,0.111,0.0660396,0.149165,0
8011,221.765,0.111,0.0667471,0.14967,0
8012,2819.28,0.111,0.111733,0.133184,0
8013,61.3885,0.111,0.0960428,0.17139,0
8014,1482.44,0.111,0.123066,0.0451159,0
8015,1466.38,0.111,0.0858257,0.040824,0
8016,57.678,0.111,0.0221098,0.13278,0
8017,948.801,0.111,0.0882985,0.142504,0
8018,23242.9,0.111,0.108555,0.119267,0
8019,26879.3,0.111,0.108145,0.118661,0
8020,212537,0.111,0.0866068,0.0927218,0
8021,1735.07,0.111,0.0771672,0.0492695,0
8022,217846,0.111,0.110381,0.107995,0
8023,216271,0.111,0.110121,0.108121,0
8024,619.137,0.111,0.0243887,0.0187297,0
8025,833.007,0.111,0.0799162,0.0179027,0
8026,18367.4,0.111,0.0949484,0.0760466,0
8027,6.31846,0.111,0.00017589,0.160266,0
8028,6.41492,0.111,0,0.159921,0
8029,6934.51,0.111,0.0934183,0.0674746,0
8030,161133,0.111,0.0861347,0.0924005,0
8031,33.325,0.111,0.085098,0.176961,0
8032,1090.06,0.111,0.0857309,0.0303554,0
8033,1919.84,0.111,0.0717498,0.127933,0
8034,1231.81,0.111,0.0953605,0.141159,0
8035,990.931,0.111,0.0613026,0.0403587,0
8036,581.211,0.111,0.193612,0.024508,0
8037,741.389,0.111,0.0438101,0.0401064,0
8038,4509.16,0.111,0.103824,0.130704,0
8039,3496.3,0.111,0.101666,0.132641,0
8040,37.5632,0.111,0.0859478,0.176057,0
8041,679.933,0.111,0.042856,0.0964871,0
8042,1747.96,0.111,0.0564005,0.106456,0
8043,680.969,0.111,0.127651,0.00309677,0
8044,689.032,0.111,0.12838,0.00473891,0
8045,391.441,0.111,0,0.0658975,0
8046,750.351,0.111,0.0412369,0.0835326,0
8047,695.368,0.111,0.0840076,0.00427833,0
8048,713.128,0.111,0.0853309,0.00598096,0
8049,11750.1,0.111,0.126502,0.087561,0
8050,7992.05,0.111,0.129193,0.0862777,0
8051,27.112,0.111,0.000740084,0.136137,0
8052,3.86092,0.111,0.182206,0.19111,0
8053,3762.74,0.111,0.115435,0.0618667,0
8054,4206.4,0.111,0.0869164,0.129378,0
8055,3694.45,0.111,0.0791671,0.0650095,0
8056,338.569,0.111,0.025926,0.0905192,0
8057,1674.12,0.111,0.0866599,0.0449986,0
8058,883.901,0.111,0.0629864,0.0308567,0
8059,281.901,0.111,0.2,0.0822607,0
8060,12.756,0.111,0.045941,0.186832,0
8061,909.045,0.111,0.150237,0.0510208,0
8062,21281,0.111,0.10983,0.0785015,0
8063,50548.8,0.111,0.121261,0.102289,0
8064,85034.2,0.111,0.11972,0.0993474,0
8065,4954.64,0.111,0.0659818,0.0878248,0
8066,334747,0.111,0.114772,0.0961011,0
8067,328705,0.111,0.114891,0.0960875,0
8068,794.67,0.111,0.143395,0.026713,0
8069,6691.35,0.111,0.116973,0.0708845,0
8070,7112.62,0.111,0.116066,0.0712215,0
8071,659.328,0.111,0.0366859,0.0703554,0
8072,6.8444,0.111,0.117338,0.193782,0
8073,88.0338,0.111,0.150065,0.152094,0
8074,69.6058,0.111,0.153049,0.153456,0
8075,787.961,0.111,0.110734,0.0130397,0
8076,38852.5,0.111,0.0783241,0.105733,0
8077,48.2335,0.111,0.0214931,0.136252,0
8078,3556.78,0.111,0.0877936,0.0600318,0
8079,2349.4,0.111,0.0905863,0.134984,0
8080,3652.19,0.111,0.10014,0.0585376,0
8081,42757.7,0.111,0.121674,0.103548,0
8082,37.7711,0.111,0.2,0.130787,0
8083,41.8974,0.111,0.19835,0.128583,0
8084,2765.03,0.111,0.0598653,0.0999999,0
8085,2734.47,0.111,0.0597587,0.100397,0
8086,185176,0.111,0.113724,0.107267,0
8087,1480.01,0.111,0.142791,0.0675153,0
8088,198149,0.111,0.0912608,0.109471,0
8089,3515.35,0.111,0.0878862,0.0598242,0
8090,26088.4,0.111,0.124116,0.0959135,0
8091,28146.6,0.111,0.123843,0.0960978,0
8092,16602.6,0.111,0.126114,0.103965,0
8093,9364.5,0.111,0.0777613,0.078106,0
8094,9779.89,0.111,0.0775136,0.0791701,0
8095,479.205,0.111,0.2,0.0511362,0
8096,3.59779,0.111,0.112264,0.2,0
8097,3449.46,0.111,0.123766,0.0655495,0
8098,4066.74,0.111,0.122638,0.0673708,0
8099,4.0397,0.111,0.0963404,0.193653,0
8100,486.9,0.111,0.00358101,0.0492826,0
8101,508.732,0.111,0,0.0459151,0
8102,692.383,0.111,0.126941,0.00464692,0
8103,183932,0.111,0.0884543,0.0907843,0
8104,793.302,0.111,0.156151,0.0910748,0
8105,5537.81,0.111,0.10713,0.0649376,0
8106,1365.75,0.111,0.0536597,0.103665,0
8107,129.003,0.111,0.128252,0.158853,0
8108,15.6367,0.111,0,0.146371,0
8109,316.282,0.111,0.167916,0.102987,0
8110,15.3804,0.111,0.179602,0.156471,0
8111,4044.18,0.111,0.101232,0.0601274,0
8112,53.9709,0.111,0.155574,0.155743,0
8113,1269.88,0.111,0.146446,0.0675748,0
8114,99230.2,0.111,0.117275,0.106068,0
8115,213502,0.111,0.115139,0.104352,0
8116,160.005,0.111,0.0278477,0.117711,0
8117,52.0427,0.111,0.04534,0.157316,0
8118,3490.23,0.111,0.122783,0.0650936,0
8119,29.5246,0.111,0.115402,0.178487,0
8120,3440.3,0.111,0.136611,0.0868351,0
8121,22.5988,0.111,0.0556672,0.177599,0
8122,968.209,0.111,0.0944763,0.0237052,0
8123,1124.25,0.111,0.122127,0.0347665,0
8124,1077.68,0.111,0.119325,0.0318546,0
8125,688.33,0.111,0.104258,0.0020613,0
8126,262339,0.111,0.112581,0.106732,0
8127,664.801,0.111,0.052933,0.00471074,0
8128,9692.75,0.111,0.128737,0.107578,0
8129,40496.1,0.111,0.083743,0.112593,0
8130,46629.9,0.111,0.0853417,0.112629,0
8131,6315.05,0.111,0.127631,0.0802665,0
8132,1259.31,0.111,0.0728539,0.0423821,0
8133,10118.4,0.111,0.12832,0.0885624,0
8134,13655.6,0.111,0.126475,0.0906021,0
8135,1381.13,0.111,0.054753,0.107843,0
8136,21.6968,0.111,0.164054,0.165744,0
8137,1462.32,0.111,0.148029,0.0849425,0
8138,19659.8,0.111,0.113868,0.0798077,0
8139,3376.75,0.111,0.13698,0.0868684,0
8140,3416.04,0.111,0.136735,0.0870214,0
8141,3.04963,0.111,0.193226,0.180974,0
8142,1143.15,0.111,0.0948967,0.0310504,0
8143,1076.34,0.111,0.0909872,0.0290925,0
8144,484.72,0.111,0.0483129,0.120921,0
8145,45881.5,0.111,0.0990359,0.116802,0
8146,60782.6,0.111,0.0993548,0.115709,0
8147,3742.85,0.111,0.0762324,0.124626,0
8148,3864.26,0.111,0.0694163,0.0748658,0
8149,3686.06,0.111,0.0626412,0.0893193,0
8150,852.856,0.111,0.146274,0.037358,0
8151,88.2274,0.111,0.151281,0.151024,0
8152,45369.2,0.111,0.121817,0.102153,0
8153,226.249,0.111,0.0987143,0.157533,0
8154,3733.92,0.111,0.0630524,0.0882881,0
8155,419.348,0.111,0.170155,0.0873343,0
8156,22.0592,0.111,0.0551881,0.177882,0
8157,105402,0.111,0.0857916,0.109156,0
8158,17598.7,0.111,0.0735919,0.0969708,0
8159,1.96494,0.111,0.00567389,0.193865,0
8160,11255,0.111,0.0713579,0.0924083,0
8161,1320.34,0.111,0.0722328,0.0444124,0
8162,12067.9,0.111,0.123472,0.0833013,0
8163,122.461,0.111,0.022211,0.116628,0
8164,1222.55,0.111,0.12771,0.132752,0
8165,2242.91,0.111,0.0582858,0.0858342,0
8166,1056.8,0.111,0.116561,0.139964,0
8167,389.244,0.111,0.168569,0.0951941,0
8168,30233.8,0.111,0.108319,0.0805212,0
8169,126.239,0.111,0.00745186,0.106394,0
8170,25724.9,0.111,0.0983169,0.0781017,0
8171,1305.16,0.111,0.130677,0.045988,0
8172,73958.3,0.111,0.119217,0.104411,0
8173,257.904,0.111,0,0.0849023,0
8174,273.317,0.111,0,0.0827505,0
8175,22.8883,0.111,0.116407,0.180996,0
8176,51785.2,0.111,0.117914,0.108959,0
8177,5174.61,0.111,0.0893613,0.0649168,0
8178,1580.53,0.111,0.124902,0.0483321,0
8179,8429.44,0.111,0.0938602,0.125959,0
8180,911.082,0.111,0.049006,0.0539963,0
8181,3126.04,0.111,0.0619112,0.0838342,0
8182,1055.14,0.111,0.110256,0.0282892,0
8183,691.733,0.111,0.0545517,0.0108207,0
8184,91.9321,0.111,0,0.112312,0
8185,4677.25,0.111,0.135591,0.10388,0
8186,622.23,0.111,0.0167414,0.00670533,0
8187,493.987,0.111,0.0334667,0.0857477,0
8188,950.157,0.111,0.0861956,0.023769,0
8189,340.726,0.111,0.172374,0.092553,0
8190,323.437,0.111,0.178184,0.0872854,0
8191,62504.5,0.111,0.0982336,0.115461,0
8192,2253,0.111,0.0725507,0.0597579,0
8193,1068.81,0.111,0.123485,0.0332642,0
8194,12.726,0.111,0.0458602,0.186871,0
8195,897.036,0.111,0.0590624,0.0357222,0
8196,331.154,0.111,0.2,0.0747664,0
8197,26453,0.111,0.110412,0.0800751,0
8198,816.55,0.111,0.135059,0.0232659,0
8199,856.371,0.111,0.133,0.0252795,0
8200,968.129,0.111,0.080715,0.0264965,0
8201,628.657,0.111,0.0208831,0,0
8202,4134.03,0.111,0.13633,0.100795,0
8203,801.941,0.111,0.108505,0.0137486,0
8204,20.9529,0.111,0.113658,0.181652,0
8205,4.14535,0.111,0.114422,0.2,0
8206,245089,0.111,0.0903864,0.108582,0
8207,550.011,0.111,0.155487,0.111045,0
8208,268.753,0.111,0.140777,0.142458,0
8209,1145.92,0.111,0.122671,0.136657,0
8210,178674,0.111,0.0827277,0.0984893,0
8211,89520.2,0.111,0.0977521,0.113775,0
8212,2521.77,0.111,0.0868044,0.0541888,0
8213,686.951,0.111,0.0528593,0.010482,0
8214,94.7956,0.111,0.146877,0.153318,0
8215,585.157,0.111,0.00555207,0.0222265,0
8216,1905.62,0.111,0.133106,0.122655,0
8217,116185,0.111,0.0867395,0.0899486,0
8218,9.55964,0.111,0.18671,0.159729,0
8219,7505.58,0.111,0.0727227,0.0815772,0
8220,20957.7,0.111,0.108625,0.120073,0
8221,11.0105,0.111,0.107566,0.186559,0
8222,19.7277,0.111,0.111173,0.181964,0
8223,19.9265,0.111,0.107657,0.181742,0
8224,2.92487,0.111,0.0135914,0.2,0
8225,2.18426,0.111,0.199821,0.188195,0
8226,40.365,0.111,0.108759,0.175424,0
8227,33.6128,0.111,0.110233,0.176903,0
8228,1337.17,0.111,0.128804,0.0453961,0
8229,1487.93,0.111,0.123768,0.0457391,0
8230,10.7216,0.111,0.140106,0.2,0
8231,274.568,0.111,0.0940607,0.155532,0
8232,3242.15,0.111,0.104287,0.0568691,0
8233,180315,0.111,0.1061,0.110335,0
8234,6.874,0.111,0.0313776,0.2,0
8235,1216.64,0.111,0.105838,0.0334756,0
8236,256855,0.111,0.08675,0.106143,0
8237,1413.86,0.111,0.126839,0.0459163,0
8238,1667.11,0.111,0.114543,0.0453235,0
8239,4233.85,0.111,0.101637,0.131372,0
8240,5.3254,0.111,0.193093,0.166189,0
8241,8.25812,0.111,0,0.155663,0
8242,24.5123,0.111,0.112138,0.180143,0
8243,17357.3,0.111,0.0830386,0.0802645,0
8244,4938.35,0.111,0.0761527,0.0713968,0
8245,21.3925,0.111,0.0950312,0.18116,0
8246,283950,0.111,0.115871,0.101254,0
8247,10559.9,0.111,0.0780201,0.0797298,0
8248,1005.59,0.111,0.0674189,0.131846,0
8249,673.902,0.111,0.152051,0.00987897,0
8250,661.634,0.111,0.155907,0.00826665,0
8251,209.516,0.111,0.2,0.0913848,0
8252,393.94,0.111,0.0900215,0.151693,0
8253,517.513,0.111,0.0903762,0.148906,0
8254,687.499,0.111,0.0961613,0.146743,0
8255,1108.32,0.111,0.136382,0.126463,0
8256,672.204,0.111,0.0593784,0.0029848,0
8257,588.49,0.111,0.00689291,0.0209201,0
8258,27.6466,0.111,0,0.135703,0
8259,18.8105,0.111,0,0.143249,0
8260,29.1031,0.111,0.103076,0.178137,0
8261,14117.4,0.111,0.0927108,0.0745634,0
8262,4224.08,0.111,0.119442,0.0658774,0
8263,1842.36,0.111,0.0963031,0.0456794,0
8264,1813.68,0.111,0.0963207,0.0451953,0
8265,3558.67,0.111,0.0787385,0.126649,0
8266,9708.37,0.111,0.0919674,0.124765,0
8267,15070.4,0.111,0.11711,0.079621,0
8268,49931,0.111,0.0803832,0.0918854,0
8269,7099.26,0.111,0.131302,0.0892435,0
8270,3524.64,0.111,0.120637,0.063918,0
8271,10.3459,0.111,0.162879,0.186745,0
8272,798.024,0.111,0.0422213,0.0829007,0
8273,7.98734,0.111,0.0813387,0.191946,0
8274,8.07263,0.111,0.0825093,0.191188,0
8275,529.383,0.111,0.2,0.0391247,0
8276,908.108,0.111,0.0846817,0.0218131,0
8277,11764.5,0.111,0.0760595,0.0825052,0
8278,829.118,0.111,0.0610352,0.0270319,0
8279,669.042,0.111,0.15649,0.0130644,0
8280,653.062,0.111,0.152273,0,0
8281,40415.2,0.111,0.114601,0.0849731,0
8282,10.8079,0.111,0.150545,0.2,0
8283,4.10118,0.111,0.0186763,0.195333,0
8284,916.909,0.111,0.0739881,0.0260948,0
8285,21.9926,0.111,0.141158,0.178748,0
8286,594.517,0.111,0.2,0.016535,0
8287,2.43916,0.111,0,0.179745,0
8288,2.50877,0.111,0.107633,0.199904,0
8289,654.483,0.111,0.122872,0.14252,0
8290,76310.6,0.111,0.0809879,0.0946528,0
8291,155.056,0.111,0.145438,0.147153,0
8292,171.128,0.111,0.148627,0.143552,0
8293,695.028,0.111,0.0784181,0.00409911,0
8294,671.635,0.111,0.0779363,0,0
8295,322.655,0.111,0.179305,0.0859739,0
8296,168.344,0.111,0.151003,0.140699,0
8297,19398.5,0.111,0.0947921,0.0764011,0
8298,6.25697,0.111,0.121074,0.2,0
8299,659.548,0.111,0.0352975,0.0350697,0
8300,238235,0.111,0.0904549,0.108741,0
8301,679.778,0.111,0.116504,0,0
8302,3076.54,0.111,0.139056,0.09179,0
8303,33.8839,0.111,0.124172,0.175976,0
8304,1652.91,0.111,0.132597,0.0563789,0
8305,835.82,0.111,0.149746,0.0412554,0
8306,488.483,0.111,0.0133939,0.0536408,0
8307,1046.44,0.111,0.0476915,0.080362,0
8308,3.47421,0.111,0.194422,0.171512,0
8309,1436.16,0.111,0.054606,0.106018,0
8310,697.555,0.111,0.112884,0.00395818,0
8311,646.793,0.111,0.033902,0.0206721,0
8312,6.30385,0.111,0,0.160265,0
8313,647.985,0.111,0.0438044,0,0
8314,1391.33,0.111,0.12406,0.0431771,0
8315,2215.45,0.111,0.0572056,0.0959825,0
8316,9187.12,0.111,0.0758573,0.0801991,0
8317,339.305,0.111,0.0899291,0.153038,0
8318,10.8464,0.111,0.147518,0.2,0
8319,582.999,0.111,0.126924,0.141603,0
8320,7507.82,0.111,0.105792,0.0683043,0
8321,660.301,0.111,0.0424713,0.0971686,0
8322,4237.57,0.111,0.0767454,0.0687162,0
8323,666.684,0.111,0.139951,0.0027796,0
8324,126.471,0.111,0.00790604,0.106485,0
8325,3.39164,0.111,0.194793,0.171882,0
8326,34.7764,0.111,0.104407,0.176593,0
8327,31.9048,0.111,0.106734,0.177349,0
8328,10.9144,0.111,0.146032,0.2,0
8329,10.9405,0.111,0.142171,0.2,0
8330,52.6839,0.111,0.0950353,0.172698,0
8331,6538.62,0.111,0.119027,0.0721013,0
8332,32.4169,0.111,0.0857177,0.177258,0
8333,2515.49,0.111,0.13665,0.0745367,0
8334,1009.49,0.111,0.047044,0.0827354,0
8335,7.69377,0.111,0.0767179,0.19497,0
8336,3648.82,0.111,0.0915706,0.1316,0
8337,94.3608,0.111,0.2,0.112585,0
8338,9.40302,0.111,0.0962894,0.187567,0
8339,4.43093,0.111,0.2,0.166239,0
8340,1151.24,0.111,0.0491817,0.0794986,0
8341,4.62463,0.111,0.0208831,0.2,0
8342,655.694,0.111,0.0348104,0.0582384,0
